3006,Guna Airport,Guna,India,0,VAGN,24.6546993256,77.3472976685,1600,5.5,N,Asia/Calcutta,airport,OurAirports
3007,Dabolim Airport,Goa,India,GOI,VAGO,15.3808002472,73.8313980103,150,5.5,N,Asia/Calcutta,airport,OurAirports
3008,Devi Ahilyabai Holkar Airport,Indore,India,IDR,VAID,22.7217998505,75.8011016846,1850,5.5,N,Asia/Calcutta,airport,OurAirports
3009,Jabalpur Airport,Jabalpur,India,JLR,VAJB,23.1777992249,80.0520019531,1624,5.5,N,Asia/Calcutta,airport,OurAirports
3010,Jamnagar Airport,Jamnagar,India,JGA,VAJM,22.4654998779,70.0126037598,69,5.5,N,Asia/Calcutta,airport,OurAirports
3011,Kandla Airport,Kandla,India,IXY,VAKE,23.1126995087,70.1003036499,96,5.5,N,Asia/Calcutta,airport,OurAirports
3012,Khajuraho Airport,Khajuraho,India,HJR,VAKJ,24.817199707,79.9186019897,728,5.5,N,Asia/Calcutta,airport,OurAirports
3013,Kolhapur Airport,Kolhapur,India,KLH,VAKP,16.6646995544,74.2893981934,1996,5.5,N,Asia/Calcutta,airport,OurAirports
3014,Keshod Airport,Keshod,India,IXK,VAKS,21.3171005249,70.270401001,167,5.5,N,Asia/Calcutta,airport,OurAirports
3015,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,NAG,VANP,21.0921993256,79.047203064,1033,5.5,N,Asia/Calcutta,airport,OurAirports
3016,Gandhinagar Airport,Nasik Road,India,ISK,VANR,19.9636993408,73.8076019287,1959,5.5,N,Asia/Calcutta,airport,OurAirports
3017,Pune Airport,Pune,India,PNQ,VAPO,18.5820999146,73.9197006226,1942,5.5,N,Asia/Calcutta,airport,OurAirports
3018,Porbandar Airport,Porbandar,India,PBD,VAPR,21.6487007141,69.6572036743,23,5.5,N,Asia/Calcutta,airport,OurAirports
3019,Rajkot Airport,Rajkot,India,RAJ,VARK,22.3092002869,70.7795028687,441,5.5,N,Asia/Calcutta,airport,OurAirports
3020,Raipur Airport,Raipur,India,RPR,VARP,21.1804008484,81.7388000488,1041,5.5,N,Asia/Calcutta,airport,OurAirports
3021,Solapur Airport,Sholapur,India,SSE,VASL,17.6280002594,75.9347991943,1584,5.5,N,Asia/Calcutta,airport,OurAirports
3022,Surat Airport,Surat,India,STV,VASU,21.1140995026,72.7417984009,16,5.5,N,Asia/Calcutta,airport,OurAirports
3023,Maharana Pratap Airport,Udaipur,India,UDR,VAUD,24.6177005768,73.8961029053,1684,5.5,N,Asia/Calcutta,airport,OurAirports
3024,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,CMB,VCBI,7.1807599068,79.8841018677,30,5.5,U,Asia/Colombo,airport,OurAirports
3025,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,ACJ,VCCA,8.30148983,80.4279022217,324,5.5,U,Asia/Colombo,airport,OurAirports
3026,Batticaloa Airport,Batticaloa,Sri Lanka,0,VCCB,7.70576,81.678802,20,5.5,U,Asia/Colombo,airport,OurAirports
3027,Colombo Ratmalana Airport,Colombo,Sri Lanka,RML,VCCC,6.8219900131,79.8861999512,22,5.5,U,Asia/Colombo,airport,OurAirports
3028,Ampara Airport,Galoya,Sri Lanka,GOY,VCCG,7.33776,81.62594,150,5.5,U,Asia/Colombo,airport,OurAirports
3029,Kankesanturai Airport,Jaffna,Sri Lanka,JAF,VCCJ,9.7923297882,80.070098877,33,5.5,U,Asia/Colombo,airport,OurAirports
3030,China Bay Airport,Trinciomalee,Sri Lanka,TRR,VCCT,8.5385103226,81.1819000244,6,5.5,U,Asia/Colombo,airport,OurAirports
3033,Kampong Chhnang Airport,Kompong Chnang,Cambodia,0,VDKH,12.255200386,104.564002991,56,7,U,Asia/Phnom_Penh,airport,OurAirports
3034,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,VDPP,11.5466003418,104.84400177,40,7,U,Asia/Phnom_Penh,airport,OurAirports
3035,Siem Reap International Airport,Siem-reap,Cambodia,REP,VDSR,13.4106998444,103.81300354,60,7,U,Asia/Phnom_Penh,airport,OurAirports
3036,Stung Treng Airport,Stung Treng,Cambodia,TNX,VDST,13.5319004059,106.0149993896,203,7,U,Asia/Phnom_Penh,airport,OurAirports
3037,Along Airport,Along,India,0,VEAN,28.1753005981,94.8020019531,900,5.5,N,Asia/Calcutta,airport,OurAirports
3038,Agartala Airport,Agartala,India,IXA,VEAT,23.8869991302,91.2404022217,46,5.5,N,Asia/Calcutta,airport,OurAirports
3039,Lengpui Airport,Aizwal,India,AJL,VELP,23.8405990601,92.6196975708,1398,5.5,N,Asia/Calcutta,airport,OurAirports
3040,Bagdogra Airport,Baghdogra,India,IXB,VEBD,26.6812000275,88.3285980225,412,5.5,N,Asia/Calcutta,airport,OurAirports
3041,Bokaro Airport,Bokaro,India,0,VEBK,23.6434993744,86.1489028931,715,5.5,N,Asia/Calcutta,airport,OurAirports
3042,Biju Patnaik Airport,Bhubaneswar,India,BBI,VEBS,20.2444000244,85.8178024292,138,5.5,N,Asia/Calcutta,airport,OurAirports
3043,Netaji Subhash Chandra Bose International Airport,Kolkata,India,CCU,VECC,22.6546993256,88.4467010498,16,5.5,N,Asia/Calcutta,airport,OurAirports
3044,Cooch Behar Airport,Cooch-behar,India,COH,VECO,26.330499649,89.4672012329,138,5.5,N,Asia/Calcutta,airport,OurAirports
3045,Dhanbad Airport,Dhanbad,India,DBD,VEDB,23.8339996338,86.4253005981,847,5.5,N,Asia/Calcutta,airport,OurAirports
3048,Gaya Airport,Gaya,India,GAY,VEGY,24.7443008423,84.9512023926,380,5.5,N,Asia/Calcutta,airport,OurAirports
3049,Hirakud Airport,Hirakud,India,0,VEHK,21.5802001953,84.0056991577,658,5.5,N,Asia/Calcutta,airport,OurAirports
3050,Imphal Airport,Imphal,India,IMF,VEIM,24.7600002289,93.896697998,2540,5.5,N,Asia/Calcutta,airport,OurAirports
3051,Jharsuguda Airport,Jharsuguda,India,0,VEJH,21.9134998322,84.0503997803,751,5.5,N,Asia/Calcutta,airport,OurAirports
3052,Jamshedpur Airport,Jamshedpur,India,IXW,VEJS,22.8131999969,86.168800354,475,5.5,N,Asia/Calcutta,airport,OurAirports
3053,Jorhat Airport,Jorhat,India,JRH,VEJT,26.7315006256,94.1754989624,311,5.5,N,Asia/Calcutta,airport,OurAirports
3054,Kailashahar Airport,Kailashahar,India,IXH,VEKR,24.3082008362,92.0072021484,79,5.5,N,Asia/Calcutta,airport,OurAirports
3055,Silchar Airport,Silchar,India,IXS,VEKU,24.9129009247,92.9786987305,352,5.5,N,Asia/Calcutta,airport,OurAirports
3056,North Lakhimpur Airport,Lilabari,India,IXI,VELR,27.2954998016,94.0976028442,330,5.5,N,Asia/Calcutta,airport,OurAirports
3057,Dibrugarh Airport,Mohanbari,India,DIB,VEMN,27.4839000702,95.0168991089,362,5.5,N,Asia/Calcutta,airport,OurAirports
3058,Muzaffarpur Airport,Mazuffarpur,India,0,VEMZ,26.1191005707,85.3136978149,174,5.5,N,Asia/Calcutta,airport,OurAirports
3059,Nawapara Airport,Nawapara,India,0,VENP,20.8700008392,82.5195999146,1058,5.5,N,Asia/Calcutta,airport,OurAirports
3061,Lok Nayak Jayaprakash Airport,Patina,India,PAT,VEPT,25.591299057,85.0879974365,170,5.5,N,Asia/Calcutta,airport,OurAirports
3062,Purnea Airport,Purnea,India,0,VEPU,25.7595996857,87.4100036621,129,5.5,N,Asia/Calcutta,airport,OurAirports
3063,Birsa Munda Airport,Ranchi,India,IXR,VERC,23.3143005371,85.3217010498,2148,5.5,N,Asia/Calcutta,airport,OurAirports
3064,Rourkela Airport,Rourkela,India,RRK,VERK,22.2567005157,84.8145980835,659,5.5,N,Asia/Calcutta,airport,OurAirports
3065,Utkela Airport,Utkela,India,0,VEUK,20.0974006653,83.1837997437,680,5.5,N,Asia/Calcutta,airport,OurAirports
3066,Vishakhapatnam Airport,Vishakhapatnam,India,VTZ,VEVZ,17.721200943,83.2245025635,15,5.5,N,Asia/Calcutta,airport,OurAirports
3067,Zero Airport,Zero,India,0,VEZO,27.588300705,93.8281021118,5403,5.5,N,Asia/Calcutta,airport,OurAirports
3068,Cox's Bazar Airport,Cox's Bazar,Bangladesh,CXB,VGCB,21.4521999359,91.9638977051,12,6,U,Asia/Dhaka,airport,OurAirports
3069,Shah Amanat International Airport,Chittagong,Bangladesh,CGP,VGEG,22.2495994568,91.8133010864,12,6,U,Asia/Dhaka,airport,OurAirports
3070,Ishurdi Airport,Ishurdi,Bangladesh,IRD,VGIS,24.1525001526,89.0494003296,45,6,U,Asia/Dhaka,airport,OurAirports
3071,Jessore Airport,Jessore,Bangladesh,JSR,VGJR,23.1837997437,89.1607971191,20,6,U,Asia/Dhaka,airport,OurAirports
3072,Shah Mokhdum Airport,Rajshahi,Bangladesh,RJH,VGRJ,24.4372005463,88.6165008545,64,6,U,Asia/Dhaka,airport,OurAirports
3073,Saidpur Airport,Saidpur,Bangladesh,SPD,VGSD,25.7591991425,88.9088973999,125,6,U,Asia/Dhaka,airport,OurAirports
3074,Osmany International Airport,Sylhet Osmani,Bangladesh,ZYL,VGSY,24.9631996155,91.8667984009,50,6,U,Asia/Dhaka,airport,OurAirports
3075,Tejgaon Airport,Dhaka,Bangladesh,0,VGTJ,23.778799057,90.3826980591,24,6,U,Asia/Dhaka,airport,OurAirports
3076,Dhaka / Hazrat Shahjalal International Airport,Dhaka,Bangladesh,DAC,VGZR,23.843347,90.397783,30,6,U,Asia/Dhaka,airport,OurAirports
3077,Chek Lap Kok International Airport,Hong Kong,Hong Kong,HKG,VHHH,22.3089008331,113.915000916,28,8,U,Asia/Hong_Kong,airport,OurAirports
3078,Shek Kong Air Base,Sek Kong,Hong Kong,0,VHSK,22.4365997314,114.0800018311,50,8,U,Asia/Hong_Kong,airport,OurAirports
3079,Agra Airport,Agra,India,AGR,VIAG,27.1557998657,77.960899353,551,5.5,N,Asia/Calcutta,airport,OurAirports
3080,Allahabad Airport,Allahabad,India,IXD,VIAL,25.4400997162,81.7339019775,322,5.5,N,Asia/Calcutta,airport,OurAirports
3081,Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,VIAR,31.7096004486,74.7973022461,756,5.5,N,Asia/Calcutta,airport,OurAirports
3082,Nal Airport,Bikaner,India,0,VIBK,28.0706005096,73.2071990967,750,5.5,N,Asia/Calcutta,airport,OurAirports
3084,Lal Bahadur Shastri Airport,Varanasi,India,VNS,VIBN,25.4524002075,82.8592987061,266,5.5,N,Asia/Calcutta,airport,OurAirports
3085,Kullu Manali Airport,Kulu,India,KUU,VIBR,31.8766994476,77.1544036865,3573,5.5,N,Asia/Calcutta,airport,OurAirports
3087,Bhiwani Airport,Bhiwani,India,0,VIBW,28.8369998932,76.1791000366,720,5.5,N,Asia/Calcutta,airport,OurAirports
3089,Chandigarh Airport,Chandigarh,India,IXC,VICG,30.673500061,76.7884979248,1012,5.5,N,Asia/Calcutta,airport,OurAirports
3091,Safdarjung Airport,Delhi,India,0,VIDD,28.5844993591,77.2058029175,705,5.5,N,Asia/Calcutta,airport,OurAirports
3092,Dehradun Airport,Dehra Dun,India,DED,VIDN,30.189699173,78.1802978516,1831,5.5,N,Asia/Calcutta,airport,OurAirports
3093,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5664997101,77.1031036377,777,5.5,N,Asia/Calcutta,airport,OurAirports
3094,Gwalior Airport,Gwalior,India,GWL,VIGR,26.2933006287,78.2277984619,617,5.5,N,Asia/Calcutta,airport,OurAirports
3095,Hissar Airport,Hissar,India,0,VIHR,29.1793994904,75.7553024292,700,5.5,N,Asia/Calcutta,airport,OurAirports
3096,Jhansi Airport,Jhansi,India,0,VIJN,25.4911994934,78.5584030151,801,5.5,N,Asia/Calcutta,airport,OurAirports
3097,Jodhpur Airport,Jodhpur,India,JDH,VIJO,26.2511005402,73.0488967896,717,5.5,N,Asia/Calcutta,airport,OurAirports
3098,Jaipur International Airport,Jaipur,India,JAI,VIJP,26.8241996765,75.8122024536,1263,5.5,N,Asia/Calcutta,airport,OurAirports
3099,Jaisalmer Airport,Jaisalmer,India,JSA,VIJR,26.8887004852,70.8649978638,751,5.5,N,Asia/Calcutta,airport,OurAirports
3100,Jammu Airport,Jammu,India,IXJ,VIJU,32.6890983582,74.8374023438,1029,5.5,N,Asia/Calcutta,airport,OurAirports
3101,Kanpur Airport,Kanpur,India,KNU,VIKA,26.441400528,80.3648986816,411,5.5,N,Asia/Calcutta,airport,OurAirports
3102,Kota Airport,Kota,India,KTU,VIKO,25.160200119,75.8455963135,896,5.5,N,Asia/Calcutta,airport,OurAirports
3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.8547000885,75.9525985718,834,5.5,N,Asia/Calcutta,airport,OurAirports
3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,IXL,VILH,34.1358985901,77.5465011597,10682,5.5,N,Asia/Calcutta,airport,OurAirports
3105,Chaudhary Charan Singh International Airport,Lucknow,India,LKO,VILK,26.7605991364,80.8892974854,410,5.5,N,Asia/Calcutta,airport,OurAirports
3107,Patiala Airport,Patiala,India,0,VIPL,30.3148002625,76.3645019531,820,5.5,N,Asia/Calcutta,airport,OurAirports
3108,Pantnagar Airport,Nainital,India,PGH,VIPT,29.0333995819,79.4737014771,769,5.5,N,Asia/Calcutta,airport,OurAirports
3109,Fursatganj Airport,Raibarelli,India,0,VIRB,26.248500824,81.3805007935,360,5.5,N,Asia/Calcutta,airport,OurAirports
3112,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.9870986938,74.7742004395,5429,5.5,N,Asia/Calcutta,airport,OurAirports
3113,Satna Airport,Satna,India,TNI,VIST,24.5622997284,80.8548965454,1060,5.5,N,Asia/Calcutta,airport,OurAirports
3115,Luang Phabang International Airport,Luang Prabang,Laos,LPQ,VLLB,19.8973007202,102.1610031128,955,7,U,Asia/Vientiane,airport,OurAirports
3116,Pakse International Airport,Pakse,Laos,PKZ,VLPS,15.1321001053,105.78099823,351,7,U,Asia/Vientiane,airport,OurAirports
3117,Phonesavanh Airport,Phong Savanh,Laos,0,VLPV,19.4549007416,103.2180023193,3628,7,U,Asia/Vientiane,airport,OurAirports
3118,Savannakhet Airport,Savannakhet,Laos,ZVK,VLSK,16.5566005707,104.7600021362,509,7,U,Asia/Vientiane,airport,OurAirports
3119,Sam Neua Airport,Sam Neua,Laos,0,VLSN,20.4183998108,104.0670013428,3281,7,U,Asia/Vientiane,airport,OurAirports
3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.9883003235,102.56300354,564,7,U,Asia/Vientiane,airport,OurAirports
3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.1495990753,113.5920028687,20,8,U,Asia/Macau,airport,OurAirports
3122,Gautam Buddha Airport,Bhairawa,Nepal,BWA,VNBW,27.505685,83.416293,358,5.75,N,Asia/Katmandu,airport,OurAirports
3124,Janakpur Airport,Janakpur,Nepal,0,VNJP,26.7087993622,85.9224014282,256,5.75,N,Asia/Katmandu,airport,OurAirports
3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.6965999603,85.3591003418,4390,5.75,N,Asia/Katmandu,airport,OurAirports
3127,Pokhara Airport,Pokhara,Nepal,PKR,VNPK,28.2008991241,83.9821014404,2712,5.75,N,Asia/Katmandu,airport,OurAirports
3128,Simara Airport,Simara,Nepal,SIF,VNSI,27.1595001221,84.9801025391,450,5.75,N,Asia/Katmandu,airport,OurAirports
3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.4815006256,87.263999939,236,5.75,N,Asia/Katmandu,airport,OurAirports
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.8236999512,72.1760025024,14,5.5,N,Asia/Calcutta,airport,OurAirports
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.5,N,Asia/Calcutta,airport,OurAirports
3132,Bellary Airport,Bellary,India,BEP,VOBI,15.1627998352,76.8827972412,30,5.5,N,Asia/Calcutta,airport,OurAirports
3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.5303993225,80.7967987061,82,5.5,N,Asia/Calcutta,airport,OurAirports
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.029999733,77.0434036255,1324,5.5,N,Asia/Calcutta,airport,OurAirports
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.1520004272,76.4019012451,30,5.5,N,Asia/Calcutta,airport,OurAirports
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.1367998123,75.9552993774,342,5.5,N,Asia/Calcutta,airport,OurAirports
3138,Cuddapah Airport,Cuddapah,India,CDP,VOCP,14.5100002289,78.7727966309,430,5.5,N,Asia/Calcutta,airport,OurAirports
3140,Dundigul Air Force Academy,Dundigul,India,0,VODG,17.627199173,78.4033966064,2013,5.5,N,Asia/Calcutta,airport,OurAirports
3141,Begumpet Airport,Hyderabad,India,BPM,VOHY,17.4531002045,78.4675979614,1742,5.5,N,Asia/Calcutta,airport,OurAirports
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.8345098496,78.0933990479,459,5.5,N,Asia/Calcutta,airport,OurAirports
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.9612998962,74.8900985718,337,5.5,N,Asia/Calcutta,airport,OurAirports
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.9900054932,80.1692962646,52,5.5,N,Asia/Calcutta,airport,OurAirports
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,0,VONS,16.5426998138,79.3187026978,658,5.5,N,Asia/Calcutta,airport,OurAirports
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.6412000656,92.7296981812,14,5.5,N,Asia/Calcutta,airport,OurAirports
3147,Pondicherry Airport,Pendicherry,India,PNY,VOPC,11.9687004089,79.8100967407,118,5.5,N,Asia/Calcutta,airport,OurAirports
3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.1103992462,81.8181991577,151,5.5,N,Asia/Calcutta,airport,OurAirports
3149,Salem Airport,Salem,India,0,VOSM,11.7833003998,78.0655975342,1008,5.5,N,Asia/Calcutta,airport,OurAirports
3150,Tanjore Air Force Base,Tanjore,India,0,VOTJ,10.7223997116,79.101600647,253,5.5,N,Asia/Calcutta,airport,OurAirports
3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.6324996948,79.543296814,350,5.5,N,Asia/Calcutta,airport,OurAirports
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.7653999329,78.7097015381,288,5.5,N,Asia/Calcutta,airport,OurAirports
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.4821195602,76.9200973511,15,5.5,N,Asia/Calcutta,airport,OurAirports
3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.4032001495,89.4245986938,7332,6,N,Asia/Thimphu,airport,OurAirports
3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.1918301582,73.5290985107,6,5,U,Indian/Maldives,airport,OurAirports
3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.9125995636,100.607002258,9,7,U,Asia/Bangkok,airport,OurAirports
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,0,VTBK,14.1020002365,99.9171981812,30,7,U,Asia/Bangkok,airport,OurAirports
3159,Khok Kathiam Airport,Lop Buri,Thailand,0,VTBL,14.8746004105,100.663002014,123,7,U,Asia/Bangkok,airport,OurAirports
3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.6799001694,101.0049972534,42,7,U,Asia/Bangkok,airport,OurAirports
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,0,VTBW,13.7687997818,102.3150024414,200,7,U,Asia/Bangkok,airport,OurAirports
3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.2709007263,99.5042037964,811,7,U,Asia/Bangkok,airport,OurAirports
3164,Phrae Airport,Phrae,Thailand,PRH,VTCP,18.1322002411,100.1650009155,538,7,U,Asia/Bangkok,airport,OurAirports
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,HHQ,VTPH,12.6361999512,99.951499939,62,7,U,Asia/Bangkok,airport,OurAirports
3166,Takhli Airport,Nakhon Sawan,Thailand,0,VTPI,15.277299881,100.29599762,107,7,U,Asia/Bangkok,airport,OurAirports
3167,Sak Long Airport,Phetchabun,Thailand,0,VTPL,16.824300766,101.2509994507,500,7,U,Asia/Bangkok,airport,OurAirports
3169,Nakhon Sawan Airport,Nakhon Sawan,Thailand,0,VTPN,15.6730003357,100.1370010376,113,7,U,Asia/Bangkok,airport,OurAirports
3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.7828998566,100.2789993286,154,7,U,Asia/Bangkok,airport,OurAirports
3171,Khunan Phumipol Airport,Tak,Thailand,0,VTPY,17.2341995239,99.0578994751,492,7,U,Asia/Bangkok,airport,OurAirports
3172,Khoun Khan Airport,Satun,Thailand,0,VTSA,6.6613998413,100.0800018311,18,7,U,Asia/Bangkok,airport,OurAirports
3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.5199198723,101.7429962158,16,7,U,Asia/Bangkok,airport,OurAirports
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.0991201401,98.9861984253,82,7,U,Asia/Bangkok,airport,OurAirports
3175,Songkhla Airport,Songkhla,Thailand,0,VTSH,7.186560154,100.608001709,12,7,U,Asia/Bangkok,airport,OurAirports
3176,Pattani Airport,Pattani,Thailand,PAN,VTSK,6.7854599953,101.1539993286,8,7,U,Asia/Bangkok,airport,OurAirports
3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.5477895737,100.06199646,64,7,U,Asia/Bangkok,airport,OurAirports
3178,Cha Eian Airport,Nakhon Si Thammarat,Thailand,0,VTSN,8.4711503983,99.9555969238,44,7,U,Asia/Bangkok,airport,OurAirports
3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.1132001877,98.3169021606,82,7,U,Asia/Bangkok,airport,OurAirports
3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,9.7776203156,98.5855026245,57,7,U,Asia/Bangkok,airport,OurAirports
3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,6.9332098961,100.392997742,90,7,U,Asia/Bangkok,airport,OurAirports
3182,Trang Airport,Trang,Thailand,TST,VTST,7.5087399483,99.6166000366,67,7,U,Asia/Bangkok,airport,OurAirports
3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,17.3864002228,102.788002014,579,7,U,Asia/Bangkok,airport,OurAirports
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,17.1951007843,104.1190032959,529,7,U,Asia/Bangkok,airport,OurAirports
3185,Surin Airport,Surin,Thailand,0,VTUJ,14.8683004379,103.4980010986,478,7,U,Asia/Bangkok,airport,OurAirports
3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.4391002655,101.7220001221,860,7,U,Asia/Bangkok,airport,OurAirports
3187,Khorat Airport,Nakhon Ratchasima,Thailand,0,VTUN,14.9344997406,102.07900238,729,7,U,Asia/Bangkok,airport,OurAirports
3188,Rob Muang Airport,Roi Et,Thailand,0,VTUR,16.070400238,103.6460037231,459,7,U,Asia/Bangkok,airport,OurAirports
3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.0438995361,108.1989974976,33,7,U,Asia/Saigon,airport,OurAirports
3197,Gia Lam Air Base,Hanoi,Vietnam,0,VVGL,21.0405006409,105.8860015869,50,7,U,Asia/Saigon,airport,OurAirports
3198,Kep Air Base,Kep,Vietnam,0,VVKP,21.3945999146,106.261001587,55,7,U,Asia/Saigon,airport,OurAirports
3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.221200943,105.8069992065,39,7,U,Asia/Saigon,airport,OurAirports
3200,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,12.2275,109.192001,20,7,U,Asia/Saigon,airport,OurAirports
3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.4015007019,107.70300293,48,7,U,Asia/Saigon,airport,OurAirports
3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,7,U,Asia/Saigon,airport,OurAirports
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.8187999725,106.652000427,33,7,U,Asia/Saigon,airport,OurAirports
3207,Ann Airport,Ann,Burma,0,VYAN,19.7691993713,94.0261001587,74,6.5,U,Asia/Rangoon,airport,OurAirports
3208,Anisakan Airport,Anisakan,Burma,0,VYAS,21.9554004669,96.4060974121,3000,6.5,U,Asia/Rangoon,airport,OurAirports
3209,Bagan Airport,Bagan,Burma,NYU,VYBG,21.1788005829,94.9301986694,312,6.5,U,Asia/Rangoon,airport,OurAirports
3211,Coco Island Airport,Coco Island,Burma,0,VYCI,14.141500473,93.3684997559,20,6,U,0,airport,OurAirports
3213,Heho Airport,Heho,Burma,HEH,VYHH,20.7469997406,96.7919998169,3858,6.5,U,Asia/Rangoon,airport,OurAirports
3214,Hommalinn Airport,Hommalin,Burma,0,VYHL,24.8995990753,94.9140014648,534,6.5,U,Asia/Rangoon,airport,OurAirports
3215,Kengtung Airport,Kengtung,Burma,KET,VYKG,21.3015995026,99.6360015869,2798,6.5,U,Asia/Rangoon,airport,OurAirports
3217,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,19.426399231,93.5347976685,20,6.5,U,Asia/Rangoon,airport,OurAirports
3220,Lashio Airport,Lashio,Burma,LSH,VYLS,22.9778995514,97.7521972656,2450,6.5,U,Asia/Rangoon,airport,OurAirports
3221,Lanywa Airport,Lanywa,Burma,0,VYLY,20.9403991699,94.8226013184,175,6.5,U,Asia/Rangoon,airport,OurAirports
3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.7021999359,95.977897644,300,6.5,U,Asia/Rangoon,airport,OurAirports
3223,Myeik Airport,Myeik,Burma,MGZ,VYME,12.4398002625,98.6214981079,75,6.5,U,Asia/Rangoon,airport,OurAirports
3224,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,25.383600235,97.3518981934,475,6.5,U,Asia/Rangoon,airport,OurAirports
3226,Momeik Airport,Momeik,Burma,0,VYMO,23.0925006866,96.6453018188,600,6.5,U,Asia/Rangoon,airport,OurAirports
3227,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,20.5167999268,99.2567977905,1875,6.5,U,Asia/Rangoon,airport,OurAirports
3228,Nampong Air Base,Nampong,Burma,0,VYNP,25.3544006348,97.2951965332,459,6.5,U,Asia/Rangoon,airport,OurAirports
3229,Namsang Airport,Namsang,Burma,0,VYNS,20.890499115,97.7359008789,3100,6.5,U,Asia/Rangoon,airport,OurAirports
3230,Hpa-N Airport,Hpa-an,Burma,0,VYPA,16.893699646,97.6745986938,150,6.5,U,Asia/Rangoon,airport,OurAirports
3232,Putao Airport,Putao,Burma,PBU,VYPT,27.3299007416,97.4263000488,1500,6.5,U,Asia/Rangoon,airport,OurAirports
3233,Pyay Airport,Pyay,Burma,0,VYPY,18.8244991302,95.2659988403,120,6.5,U,Asia/Rangoon,airport,OurAirports
3234,Shante Air Base,Shante,Burma,0,VYST,20.9416999817,95.9144973755,630,6.5,U,Asia/Rangoon,airport,OurAirports
3235,Sittwe Airport,Sittwe,Burma,AKY,VYSW,20.1326999664,92.8725967407,27,6.5,U,Asia/Rangoon,airport,OurAirports
3236,Thandwe Airport,Thandwe,Burma,SNW,VYTD,18.4606990814,94.3001022339,20,6.5,U,Asia/Rangoon,airport,OurAirports
3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.4838008881,99.9354019165,1280,6.5,U,Asia/Rangoon,airport,OurAirports
